L,N,J,V,W,ts,holes,vdimers,hdimers,representator,instance,unconstrained,energy,avrgtimeavrgcorr,stdtimeavrgcorr,avrgcorr,stdcorr,periodicity,filling
12,9,1,4,0.0,171.04349045226704,1,0,1,111111011010,1,false,2.0,0.3849711415796215,1.5216346303042806e-15,0.2713948150291552,1.1925826220436918e-14,12.0,0.75
12,9,1,4,0.0,171.04349045226704,1,0,1,111111011010,1,true,2.0,0.0313148414733146,1.0834225051054387e-15,0.08226863672867414,3.902558894492202e-15,12.0,0.75
12,9,1,16,0.0,187.61484249203184,1,0,1,111111011010,1,false,2.0,0.4007840737839751,6.852148837839898e-15,0.745432124460007,1.7408808802648712e-14,12.0,0.75
12,9,1,16,0.0,187.61484249203184,1,0,1,111111011010,1,true,2.0,0.00913520462032465,2.866964755708809e-15,-0.002091588406046148,8.016627550826472e-15,12.0,0.75
12,9,1,1,0.0,187.61484249203184,1,0,1,111111011010,1,false,2.0,0.018517563553730226,7.319047401080998e-16,-0.040417157681010854,7.699293120039428e-16,12.0,0.75
12,9,1,1,0.0,187.61484249203184,1,0,1,111111011010,1,true,2.0,0.013714195527394031,2.2310950085925474e-16,-0.0226241493629171,1.2251851199124936e-15,12.0,0.75
12,9,1,4,0.0,187.61484249203184,1,0,1,111111011010,1,false,2.0,0.4059891933477726,1.6276851611470498e-15,0.6229299069542625,1.322236767026134e-14,12.0,0.75
12,9,1,4,0.0,187.61484249203184,1,0,1,111111011010,1,true,2.0,0.02669281955156362,1.0482474556676468e-15,-0.02101401574745924,2.0727231452753867e-15,12.0,0.75
12,9,1,16,0.0,205.79169093332413,1,0,1,111111011010,1,false,2.0,0.436222908287978,4.656533413377185e-15,0.802009715337848,4.922148279270355e-14,12.0,0.75
12,9,1,16,0.0,205.79169093332413,1,0,1,111111011010,1,true,2.0,0.014487972606037779,3.28439627768496e-15,0.06973730396177429,1.9930500085139146e-14,12.0,0.75
12,9,1,1,0.0,205.79169093332413,1,0,1,111111011010,1,false,2.0,0.018408335800007652,7.222223096497876e-16,0.0172809265091939,8.953631490422351e-16,12.0,0.75
12,9,1,1,0.0,205.79169093332413,1,0,1,111111011010,1,true,2.0,0.014018399573002653,2.238033818122343e-16,0.01715828349108887,1.4588786771936123e-15,12.0,0.75
12,9,1,4,0.0,205.79169093332413,1,0,1,111111011010,1,false,2.0,0.39260453992968974,1.809586991085796e-15,0.2544529978208013,8.9552097450738e-15,12.0,0.75
12,9,1,4,0.0,205.79169093332413,1,0,1,111111011010,1,true,2.0,0.02569274744135799,1.0490429910774803e-15,0.015370365536546386,2.7867658180227072e-15,12.0,0.75
12,9,1,16,0.0,225.72958245025552,1,0,1,111111011010,1,false,2.0,0.44211982967937313,5.525781007773327e-15,0.5029857152924759,5.728341144111936e-14,12.0,0.75
12,9,1,16,0.0,225.72958245025552,1,0,1,111111011010,1,true,2.0,0.014989444214429996,4.177263603410515e-15,0.020165452427658038,2.3377743276584462e-14,12.0,0.75
12,9,1,1,0.0,225.72958245025552,1,0,1,111111011010,1,false,2.0,0.022523847173030888,7.331599971389154e-16,0.06500266414274676,1.0291160631458635e-15,12.0,0.75
12,9,1,1,0.0,225.72958245025552,1,0,1,111111011010,1,true,2.0,0.015098842941330761,2.416696349613221e-16,0.026250787846694587,1.2952978785562796e-15,12.0,0.75
12,9,1,4,0.0,225.72958245025552,1,0,1,111111011010,1,false,2.0,0.4099727755563031,2.4434583589439282e-15,0.5892414096089066,1.39345405198017e-14,12.0,0.75
12,9,1,4,0.0,225.72958245025552,1,0,1,111111011010,1,true,2.0,0.019836144105934757,9.42548556982153e-16,-0.040613593144315514,2.5308814468014088e-15,12.0,0.75
12,9,1,16,0.0,247.59913367773234,1,0,1,111111011010,1,false,2.0,0.419811096913029,6.500712568175758e-15,0.18954844177384264,1.8978739477171146e-14,12.0,0.75
12,9,1,16,0.0,247.59913367773234,1,0,1,111111011010,1,true,2.0,0.017918131389543943,4.275617746527618e-15,0.04814697908237171,3.069730523158767e-14,12.0,0.75
12,9,1,1,0.0,247.59913367773234,1,0,1,111111011010,1,false,2.0,0.02012244797279052,6.879796643079007e-16,-0.004663924327597064,8.020939576026869e-16,12.0,0.75
12,9,1,1,0.0,247.59913367773234,1,0,1,111111011010,1,true,2.0,0.01681029318421713,3.221277553020201e-16,0.034475262377812094,1.8379573164383475e-15,12.0,0.75
12,9,1,4,0.0,247.59913367773234,1,0,1,111111011010,1,false,2.0,0.3841584414474053,2.6498523380249213e-15,0.1177122396473485,7.533297563484186e-15,12.0,0.75
12,9,1,4,0.0,247.59913367773234,1,0,1,111111011010,1,true,2.0,0.012888478480530074,9.927824927691823e-16,-0.058822808336192196,3.6201758635823944e-15,12.0,0.75
12,9,1,16,0.0,271.5874912472914,1,0,1,111111011010,1,false,2.0,0.41569852384778055,4.851377487403986e-15,0.37325003502610926,2.4661126099678096e-14,12.0,0.75
12,9,1,16,0.0,271.5874912472914,1,0,1,111111011010,1,true,2.0,0.00965838063932875,4.725875460178835e-15,-0.07559577334837494,2.600936445263049e-14,12.0,0.75
12,9,1,1,0.0,271.5874912472914,1,0,1,111111011010,1,false,2.0,0.017564500818989123,6.581737099944701e-16,-0.008837702726548841,7.354742039141546e-16,12.0,0.75
12,9,1,1,0.0,271.5874912472914,1,0,1,111111011010,1,true,2.0,0.01715923652751983,2.6466146138090607e-16,0.02076090326330336,1.172666418240828e-15,12.0,0.75
12,9,1,4,0.0,271.5874912472914,1,0,1,111111011010,1,false,2.0,0.4136774794581092,3.3121129533762083e-15,0.7183622923827431,1.1413150731263608e-14,12.0,0.75
12,9,1,4,0.0,271.5874912472914,1,0,1,111111011010,1,true,2.0,0.013706230777850948,9.01683420050214e-16,0.022146773645052728,4.607699473101589e-15,12.0,0.75
12,9,1,16,0.0,297.8999332768311,1,0,1,111111011010,1,false,2.0,0.3968253041777075,4.237129557758965e-15,0.20202277022058387,2.758368995214973e-14,12.0,0.75
12,9,1,16,0.0,297.8999332768311,1,0,1,111111011010,1,true,2.0,0.009536837375951531,4.960134248539196e-15,0.008282311857507635,3.393225329363996e-14,12.0,0.75
12,9,1,1,0.0,297.8999332768311,1,0,1,111111011010,1,false,2.0,0.014713095783761601,6.395261140444883e-16,-0.014718073667479304,8.581129885978805e-16,12.0,0.75
12,9,1,1,0.0,297.8999332768311,1,0,1,111111011010,1,true,2.0,0.01680480555942065,2.008981395160216e-16,0.013146497549151571,1.2673646274553167e-15,12.0,0.75
12,9,1,4,0.0,297.8999332768311,1,0,1,111111011010,1,false,2.0,0.3869039137863598,3.3990569769836596e-15,0.11055687141105766,6.960005320569828e-15,12.0,0.75
12,9,1,4,0.0,297.8999332768311,1,0,1,111111011010,1,true,2.0,0.012080113784771104,8.401327081713689e-16,-0.004704076528288678,3.897842024828292e-15,12.0,0.75
12,9,1,16,0.0,326.76162601883266,1,0,1,111111011010,1,false,2.0,0.38558453656065433,3.933312688754077e-15,0.2695614067659413,5.2421500690106066e-14,12.0,0.75
12,9,1,16,0.0,326.76162601883266,1,0,1,111111011010,1,true,2.0,0.017087778211783367,6.373334848692329e-15,0.09502585312927028,4.0619066780163505e-14,12.0,0.75
12,9,1,1,0.0,326.76162601883266,1,0,1,111111011010,1,false,2.0,0.012894630340454375,6.448929822333795e-16,-0.005874910970582357,9.621355015206155e-16,12.0,0.75
12,9,1,1,0.0,326.76162601883266,1,0,1,111111011010,1,true,2.0,0.01995502608543662,2.4862228578391146e-16,0.05247046074467124,2.659770382938989e-15,12.0,0.75
12,9,1,4,0.0,326.76162601883266,1,0,1,111111011010,1,false,2.0,0.37061205974106576,3.6044066120645724e-15,0.2024534463002758,1.1612609425383218e-14,12.0,0.75
12,9,1,4,0.0,326.76162601883266,1,0,1,111111011010,1,true,2.0,0.013985294533866266,1.1138491622397241e-15,0.0336498798064344,1.0020264675842432e-14,12.0,0.75
12,9,1,16,0.0,358.4195506994283,1,0,1,111111011010,1,false,2.0,0.403853375017133,8.896618228309968e-15,0.5924177051095996,7.458546313384653e-14,12.0,0.75
12,9,1,16,0.0,358.4195506994283,1,0,1,111111011010,1,true,2.0,0.019471200363418505,6.841852864281772e-15,0.04407202008281614,7.046347938667289e-14,12.0,0.75
12,9,1,1,0.0,358.4195506994283,1,0,1,111111011010,1,false,2.0,0.015586509873362258,6.644941647166623e-16,0.04337111490020205,1.2119680029086477e-15,12.0,0.75
12,9,1,1,0.0,358.4195506994283,1,0,1,111111011010,1,true,2.0,0.018377090335594835,3.275614991608422e-16,0.0020902093548089084,2.1688986616916503e-15,12.0,0.75
12,9,1,4,0.0,358.4195506994283,1,0,1,111111011010,1,false,2.0,0.38832807091841837,4.6384618200042225e-15,0.5711863181751564,2.3886513171295118e-14,12.0,0.75
12,9,1,4,0.0,358.4195506994283,1,0,1,111111011010,1,true,2.0,0.014481881420467253,1.1989704061711375e-15,0.019607471305543564,4.465866017741909e-15,12.0,0.75
12,9,1,16,0.0,393.1446170370571,1,0,1,111111011010,1,false,2.0,0.4257012017374188,4.5361923775050085e-15,0.6512065516972031,7.381246572520909e-14,12.0,0.75
12,9,1,16,0.0,393.1446170370571,1,0,1,111111011010,1,true,2.0,0.01808486964272086,7.228331797494325e-15,0.0037756663368994107,2.327684773309769e-14,12.0,0.75
12,9,1,1,0.0,393.1446170370571,1,0,1,111111011010,1,false,2.0,0.017690042228764972,6.442928592135175e-16,0.0394019409008825,8.282964898136955e-16,12.0,0.75
12,9,1,1,0.0,393.1446170370571,1,0,1,111111011010,1,true,2.0,0.01493486849101573,3.5413003549471685e-16,-0.020594497959895073,2.183942586876665e-15,12.0,0.75
12,9,1,4,0.0,393.1446170370571,1,0,1,111111011010,1,false,2.0,0.3774519805348218,6.042594141632454e-15,0.26519291698824643,2.5705428184115542e-14,12.0,0.75
12,9,1,4,0.0,393.1446170370571,1,0,1,111111011010,1,true,2.0,0.007584684752930838,1.169028983724748e-15,-0.06360567977015102,5.116072075265957e-15,12.0,0.75
12,9,1,16,0.0,431.2339815269481,1,0,1,111111011010,1,false,2.0,0.4120461286379864,5.927060852055188e-15,0.2711034125757649,7.428329533028957e-14,12.0,0.75
12,9,1,16,0.0,431.2339815269481,1,0,1,111111011010,1,true,2.0,0.009783250524328624,7.4239422253902e-15,-0.07590305358699433,4.0426515919982374e-14,12.0,0.75
12,9,1,1,0.0,431.2339815269481,1,0,1,111111011010,1,false,2.0,0.015274692396238904,6.581523389265242e-16,-0.00965567327502358,1.5787432741391896e-15,12.0,0.75
12,9,1,1,0.0,431.2339815269481,1,0,1,111111011010,1,true,2.0,0.017167938263834667,2.6055803666647734e-16,0.040216875215380025,2.8922950207565785e-15,12.0,0.75
12,9,1,4,0.0,431.2339815269481,1,0,1,111111011010,1,false,2.0,0.36602838924855596,6.719556195173763e-15,0.24811821979380708,1.605771170373363e-14,12.0,0.75
12,9,1,4,0.0,431.2339815269481,1,0,1,111111011010,1,true,2.0,0.008569736307884488,1.2996324248613756e-15,0.018737081484693427,6.79271579858141e-15,12.0,0.75
12,9,1,16,0.0,473.01359032993116,1,0,1,111111011010,1,false,2.0,0.3995555557550803,6.089291395128264e-15,0.2706323889239048,5.6467221868741964e-14,12.0,0.75
12,9,1,16,0.0,473.01359032993116,1,0,1,111111011010,1,true,2.0,0.013777353394549524,9.441198504708601e-15,0.05500303579563989,7.033034471703723e-14,12.0,0.75
12,9,1,1,0.0,473.01359032993116,1,0,1,111111011010,1,false,2.0,0.013903479329266602,6.577275176506754e-16,-0.00024968503329732804,1.1169510185026932e-15,12.0,0.75
12,9,1,1,0.0,473.01359032993116,1,0,1,111111011010,1,true,2.0,0.017517740157116993,3.197256766463279e-16,0.021128268534659923,1.9180811375932887e-15,12.0,0.75
12,9,1,4,0.0,473.01359032993116,1,0,1,111111011010,1,false,2.0,0.347126674470926,7.175683553888917e-15,0.15203002433995846,1.7625387779094107e-14,12.0,0.75
12,9,1,4,0.0,473.01359032993116,1,0,1,111111011010,1,true,2.0,0.010550630849611135,1.3117468167517844e-15,0.030996706451754955,1.217878972968972e-14,12.0,0.75
12,9,1,16,0.0,518.840968526109,1,0,1,111111011010,1,false,2.0,0.38557740187089246,5.07746206865747e-15,0.24129996302985207,6.495011434546998e-14,12.0,0.75
12,9,1,16,0.0,518.840968526109,1,0,1,111111011010,1,true,2.0,0.00954739961479408,1.153614929765925e-14,-0.034112650404359485,4.781041137280771e-14,12.0,0.75
12,9,1,1,0.0,518.840968526109,1,0,1,111111011010,1,false,2.0,0.01082451244679607,6.655857590390779e-16,-0.02095546792541297,1.4165184505152108e-15,12.0,0.75
12,9,1,1,0.0,518.840968526109,1,0,1,111111011010,1,true,2.0,0.013908612891353655,4.403640052434954e-16,-0.023343490832065595,3.321705786641528e-15,12.0,0.75
12,9,1,4,0.0,518.840968526109,1,0,1,111111011010,1,false,2.0,0.3331479669744471,8.474432149703333e-15,0.18886481394796856,2.5012885062758596e-14,12.0,0.75
12,9,1,4,0.0,518.840968526109,1,0,1,111111011010,1,true,2.0,0.006022572032354592,1.5367073450142843e-15,-0.04071441015342229,7.208660947982732e-15,12.0,0.75
12,9,1,16,0.0,569.1082796021653,1,0,1,111111011010,1,false,2.0,0.41953117479714713,4.539476824878143e-15,0.7699897144138637,5.109740670727559e-14,12.0,0.75
12,9,1,16,0.0,569.1082796021653,1,0,1,111111011010,1,true,2.0,0.011448688418793984,1.2740410144687252e-14,0.03107310244449362,5.653997801377913e-14,12.0,0.75
12,9,1,1,0.0,569.1082796021653,1,0,1,111111011010,1,false,2.0,0.009495204129445213,6.579345915922761e-16,-0.004225434593413716,1.7593567448788365e-15,12.0,0.75
12,9,1,1,0.0,569.1082796021653,1,0,1,111111011010,1,true,2.0,0.014501904071002159,4.679956580239109e-16,0.02062564062418829,2.756846456124026e-15,12.0,0.75
12,9,1,4,0.0,569.1082796021653,1,0,1,111111011010,1,false,2.0,0.313116706063892,9.396975496914987e-15,0.1063612900857711,3.8631088988638827e-14,12.0,0.75
12,9,1,4,0.0,569.1082796021653,1,0,1,111111011010,1,true,2.0,0.007494607887311458,1.6422043986740668e-15,0.0226884285302218,7.329399632364044e-15,12.0,0.75
12,9,1,16,0.0,624.2456813535887,1,0,1,111111011010,1,false,2.0,0.40148087572737634,3.4602446938302277e-15,0.21517222998788646,3.560168719880736e-14,12.0,0.75
12,9,1,16,0.0,624.2456813535887,1,0,1,111111011010,1,true,2.0,0.004525017574676703,1.4503188476542475e-14,-0.06693860380508017,5.3554516049012165e-14,12.0,0.75
12,9,1,1,0.0,624.2456813535887,1,0,1,111111011010,1,false,2.0,0.007876279678232194,6.303202233229634e-16,-0.008833671824187673,7.595877909563203e-16,12.0,0.75
12,9,1,1,0.0,624.2456813535887,1,0,1,111111011010,1,true,2.0,0.01421346917817858,4.989296463133883e-16,0.011236348740547457,2.2880189998357728e-15,12.0,0.75
12,9,1,4,0.0,624.2456813535887,1,0,1,111111011010,1,false,2.0,0.31161694188268374,1.1661524501607957e-14,0.2961369195046949,4.008972301746067e-14,12.0,0.75
12,9,1,4,0.0,624.2456813535887,1,0,1,111111011010,1,true,2.0,0.005496712931905235,1.082855010405072e-15,-0.015124834779448955,1.0505487657979791e-14,12.0,0.75
12,9,1,16,0.0,684.7250069196207,1,0,1,111111011010,1,false,2.0,0.3839939154886037,6.359303132189108e-15,0.20349984901397816,6.532658370987163e-14,12.0,0.75
12,9,1,16,0.0,684.7250069196207,1,0,1,111111011010,1,true,2.0,0.0057409917938898575,1.5696019740659723e-14,0.01829183702698283,7.560655732259348e-14,12.0,0.75
12,9,1,1,0.0,684.7250069196207,1,0,1,111111011010,1,false,2.0,0.0036143315127044186,5.978193313117396e-16,-0.04037595296192648,1.6294195780741227e-15,12.0,0.75
12,9,1,1,0.0,684.7250069196207,1,0,1,111111011010,1,true,2.0,0.014066938132675122,6.202825612037857e-16,0.012554497782461397,5.3295142552323165e-15,12.0,0.75
12,9,1,4,0.0,684.7250069196207,1,0,1,111111011010,1,false,2.0,0.2955882530115503,1.2526282766534018e-14,0.13014593512986028,2.9274502943074057e-14,12.0,0.75
12,9,1,4,0.0,684.7250069196207,1,0,1,111111011010,1,true,2.0,0.004234781259671273,1.0818991177231552e-15,-0.008790420148953633,1.1367024633519444e-14,12.0,0.75
12,9,1,16,0.0,751.0638024510529,1,0,1,111111011010,1,false,2.0,0.41807051824155916,6.530458012489113e-15,0.7697968628171021,8.525330831492213e-14,12.0,0.75
12,9,1,16,0.0,751.0638024510529,1,0,1,111111011010,1,true,2.0,0.0056858308461721066,1.4711823184557986e-14,0.0051164795336383195,4.306784583563092e-14,12.0,0.75
12,9,1,1,0.0,751.0638024510529,1,0,1,111111011010,1,false,2.0,0.006296314569059292,6.281410660453221e-16,0.03397877175130908,1.3977179223579926e-15,12.0,0.75
12,9,1,1,0.0,751.0638024510529,1,0,1,111111011010,1,true,2.0,0.01256289462356276,6.424883640801442e-16,-0.002961297426267551,3.378746968857849e-15,12.0,0.75
12,9,1,4,0.0,751.0638024510529,1,0,1,111111011010,1,false,2.0,0.27334412496574545,1.3575274570552024e-14,0.043748296339831544,3.0246437754498694e-14,12.0,0.75
12,9,1,4,0.0,751.0638024510529,1,0,1,111111011010,1,true,2.0,0.005747177186898489,1.4505373539120478e-15,0.021357579869672513,9.090361315293642e-15,12.0,0.75
12,9,1,16,0.0,823.8297559628243,1,0,1,111111011010,1,false,2.0,0.40613277527520025,1.205470156518688e-14,0.2829157185022595,1.094762189399686e-13,12.0,0.75
12,9,1,16,0.0,823.8297559628243,1,0,1,111111011010,1,true,2.0,0.006021481791607469,1.5053898916555153e-14,0.009485949213644323,7.511091756550567e-14,12.0,0.75
12,9,1,1,0.0,823.8297559628243,1,0,1,111111011010,1,false,2.0,0.009878881143654466,5.756827726103504e-16,0.04685683503818041,1.5479132461727849e-15,12.0,0.75
12,9,1,1,0.0,823.8297559628243,1,0,1,111111011010,1,true,2.0,0.010923611415633111,6.471346774985605e-16,-0.005996475795793652,5.063405986947615e-15,12.0,0.75
12,9,1,4,0.0,823.8297559628243,1,0,1,111111011010,1,false,2.0,0.26511197278896165,1.4792340866679598e-14,0.18014268127475072,4.7584297090614755e-14,12.0,0.75
12,9,1,4,0.0,823.8297559628243,1,0,1,111111011010,1,true,2.0,0.0028326046399204403,1.7254218743460611e-15,-0.02725055697629702,1.0373660820584579e-14,12.0,0.75
12,9,1,16,0.0,903.645555270915,1,0,1,111111011010,1,false,2.0,0.395302174127254,1.8755383586715155e-14,0.2835126339861915,1.1548140378557123e-13,12.0,0.75
12,9,1,16,0.0,903.645555270915,1,0,1,111111011010,1,true,2.0,0.008973746865483256,1.422144188788337e-14,0.03944595708492175,4.423030914319952e-14,12.0,0.75
12,9,1,1,0.0,903.645555270915,1,0,1,111111011010,1,false,2.0,0.012590065320915254,4.740557026936347e-16,0.040573925890944364,1.501650489616617e-15,12.0,0.75
12,9,1,1,0.0,903.645555270915,1,0,1,111111011010,1,true,2.0,0.007006767233631971,7.71136003872527e-16,-0.03342147898547597,6.5161855654848314e-15,12.0,0.75
12,9,1,4,0.0,903.645555270915,1,0,1,111111011010,1,false,2.0,0.2551582705068022,1.7189582041459112e-14,0.15241976267848262,4.5179639290507783e-14,12.0,0.75
12,9,1,4,0.0,903.645555270915,1,0,1,111111011010,1,true,2.0,0.0020781728259756877,1.356233880326065e-15,-0.005708798958565383,1.509801699683073e-14,12.0,0.75
12,9,1,16,0.0,991.194216584875,1,0,1,111111011010,1,false,2.0,0.39148620458111977,8.566774545607574e-15,0.35209914979740853,1.2012589778296743e-13,12.0,0.75
12,9,1,16,0.0,991.194216584875,1,0,1,111111011010,1,true,2.0,0.004382551719686813,1.4642509845114028e-14,-0.04300610076926696,4.15024947043742e-14,12.0,0.75
12,9,1,1,0.0,991.194216584875,1,0,1,111111011010,1,false,2.0,0.009879931085765068,6.156483581944145e-16,-0.0180930923622875,3.830743567516345e-15,12.0,0.75
12,9,1,1,0.0,991.194216584875,1,0,1,111111011010,1,true,2.0,0.0062360322346581825,9.0459080651183e-16,-0.0017192151176317384,5.140797571340064e-15,12.0,0.75
12,9,1,4,0.0,991.194216584875,1,0,1,111111011010,1,false,2.0,0.23188908465795569,1.706156730121441e-14,-0.008287019139651438,2.6676981462409153e-14,12.0,0.75
12,9,1,4,0.0,991.194216584875,1,0,1,111111011010,1,true,2.0,0.0013339545658598506,1.8799770383190317e-15,-0.006347596617355061,1.5142699053326214e-14,12.0,0.75
12,9,1,16,0.0,1087.2249293549155,1,0,1,111111011010,1,false,2.0,0.3843446349116702,1.1914625225043092e-14,0.31063194082131906,6.315919074460658e-14,12.0,0.75
12,9,1,16,0.0,1087.2249293549155,1,0,1,111111011010,1,true,2.0,0.0031332647114494794,1.5169766165876333e-14,-0.009761423057709504,8.067531211573623e-14,12.0,0.75
12,9,1,1,0.0,1087.2249293549155,1,0,1,111111011010,1,false,2.0,0.009528872473839798,5.640217076976106e-16,0.005905372701887581,1.648531941682861e-15,12.0,0.75
12,9,1,1,0.0,1087.2249293549155,1,0,1,111111011010,1,true,2.0,0.006499846670715864,1.0701520326535649e-15,0.009222843675831953,5.493844761938071e-15,12.0,0.75
12,9,1,4,0.0,1087.2249293549155,1,0,1,111111011010,1,false,2.0,0.22174803984141145,2.1075244863938866e-14,0.11707585026434293,6.735919833321886e-14,12.0,0.75
12,9,1,4,0.0,1087.2249293549155,1,0,1,111111011010,1,true,2.0,0.002582949472325929,2.4326786597647804e-15,0.015474622272857053,1.9817927756972253e-14,12.0,0.75
12,9,1,16,0.0,1192.5594673902958,1,0,1,111111011010,1,false,2.0,0.37612745391023,1.2373251661306114e-14,0.291312689442501,6.067410184155378e-14,12.0,0.75
12,9,1,16,0.0,1192.5594673902958,1,0,1,111111011010,1,true,2.0,0.003289091563789354,2.2586607268331772e-14,0.004897479863455276,1.7078342635085573e-13,12.0,0.75
12,9,1,1,0.0,1192.5594673902958,1,0,1,111111011010,1,false,2.0,0.008899838303746249,6.029021048608793e-16,0.002407175556110051,2.4722715494901726e-15,12.0,0.75
12,9,1,1,0.0,1192.5594673902958,1,0,1,111111011010,1,true,2.0,0.006853841862787232,7.138021503445037e-16,0.01050765195081837,9.485463545588763e-15,12.0,0.75
12,9,1,4,0.0,1192.5594673902958,1,0,1,111111011010,1,false,2.0,0.19913679683081856,2.1264577397772186e-14,-0.034248259422634895,4.487124064393061e-14,12.0,0.75
12,9,1,4,0.0,1192.5594673902958,1,0,1,111111011010,1,true,2.0,-0.0015509362080061745,2.1401254109439225e-15,-0.04421940611908828,1.5459333435156496e-14,12.0,0.75
12,9,1,16,0.0,1308.0992211115522,1,0,1,111111011010,1,false,2.0,0.3890209042530432,2.135639009711062e-14,0.5221024262263783,1.9326980621094104e-13,12.0,0.75
12,9,1,16,0.0,1308.0992211115522,1,0,1,111111011010,1,true,2.0,0.002623603223261423,1.6663647876694204e-14,-0.004245326260949794,9.599983995538561e-14,12.0,0.75
12,9,1,1,0.0,1308.0992211115522,1,0,1,111111011010,1,false,2.0,0.010867941355560417,8.84971733135774e-16,0.031181987834343214,7.038743666132135e-15,12.0,0.75
12,9,1,1,0.0,1308.0992211115522,1,0,1,111111011010,1,true,2.0,0.005377190773572987,1.1568256611255482e-15,-0.009864266644824416,8.354951064413392e-15,12.0,0.75
12,9,1,4,0.0,1308.0992211115522,1,0,1,111111011010,1,false,2.0,0.17987235409439276,1.7375590067219623e-14,-0.018968242578055343,3.7721091074841224e-14,12.0,0.75
12,9,1,4,0.0,1308.0992211115522,1,0,1,111111011010,1,true,2.0,0.0010944008022669902,3.169923888760276e-15,0.028398610777043976,2.069379499619012e-14,12.0,0.75
12,9,1,16,0.0,1434.8329111143942,1,0,1,111111011010,1,false,2.0,0.3947053387458864,2.1297564598706717e-14,0.45337801159539776,2.3778909849283474e-13,12.0,0.75
12,9,1,16,0.0,1434.8329111143942,1,0,1,111111011010,1,true,2.0,0.003400929836093599,2.1184956473982176e-14,0.01142421343789083,1.3775303531908162e-13,12.0,0.75
12,9,1,1,0.0,1434.8329111143942,1,0,1,111111011010,1,false,2.0,0.010515123879244423,9.86457744507341e-16,0.006873469746447107,4.730841899783684e-15,12.0,0.75
12,9,1,1,0.0,1434.8329111143942,1,0,1,111111011010,1,true,2.0,0.0017265143831498326,1.5124184551091017e-15,-0.035954444347995454,8.747280542629133e-15,12.0,0.75
12,9,1,4,0.0,1434.8329111143942,1,0,1,111111011010,1,false,2.0,0.16202379617791066,1.5046596979835753e-14,-0.022202550486434193,3.795128274178148e-14,12.0,0.75
12,9,1,4,0.0,1434.8329111143942,1,0,1,111111011010,1,true,2.0,0.00587969461464856,2.6772340328043248e-15,0.055271763200561944,1.563925934766574e-14,12.0,0.75
12,9,1,16,0.0,1573.845049053386,1,0,1,111111011010,1,false,2.0,0.3832307906542936,2.658174687928929e-14,0.26479466352122577,1.1376587029724236e-13,12.0,0.75
12,9,1,16,0.0,1573.845049053386,1,0,1,111111011010,1,true,2.0,0.0022739362165089096,2.9125413034100125e-14,-0.009358483512951892,1.3730504778824836e-13,12.0,0.75
12,9,1,1,0.0,1573.845049053386,1,0,1,111111011010,1,false,2.0,0.009132840832495505,1.1296407944413835e-15,-0.005134583849666104,3.8996488129440624e-15,12.0,0.75
12,9,1,1,0.0,1573.845049053386,1,0,1,111111011010,1,true,2.0,0.0014144501456363008,1.7050499708527448e-15,-0.0018065638248325603,7.49753959244027e-15,12.0,0.75
12,9,1,4,0.0,1573.845049053386,1,0,1,111111011010,1,false,2.0,0.16149447962462896,9.621416250159776e-15,0.15603106598099997,8.412051554494852e-14,12.0,0.75
12,9,1,4,0.0,1573.845049053386,1,0,1,111111011010,1,true,2.0,0.008483306050658727,3.533306592410354e-15,0.03535683976884891,2.995942165154576e-14,12.0,0.75
12,9,1,16,0.0,1726.325218248617,1,0,1,111111011010,1,false,2.0,0.38559818633428494,1.3329097085066242e-14,0.4100335866212106,3.739253361363647e-13,12.0,0.75
12,9,1,16,0.0,1726.325218248617,1,0,1,111111011010,1,true,2.0,-0.0006034992676802051,2.7316576746198915e-14,-0.030303345579912714,1.149782472448746e-13,12.0,0.75
12,9,1,1,0.0,1726.325218248617,1,0,1,111111011010,1,false,2.0,0.007056524008574533,8.26334672471e-16,-0.014374465810240973,5.64178002913697e-15,12.0,0.75
12,9,1,1,0.0,1726.325218248617,1,0,1,111111011010,1,true,2.0,0.0002604274366455854,2.234021119901948e-15,-0.011650976758576296,1.3273612973710482e-14,12.0,0.75
12,9,1,4,0.0,1726.325218248617,1,0,1,111111011010,1,false,2.0,0.16084554886462316,9.20410692955612e-15,0.15414752072624896,6.42073285342425e-14,12.0,0.75
12,9,1,4,0.0,1726.325218248617,1,0,1,111111011010,1,true,2.0,0.00776361879307748,2.7083082822119087e-15,0.0003352677282199119,2.4868562222518406e-14,12.0,0.75
12,9,1,16,0.0,1893.578253433286,1,0,1,111111011010,1,false,2.0,0.40039470414776834,4.835808769280975e-14,0.553118998899601,4.82277810242729e-13,12.0,0.75
12,9,1,16,0.0,1893.578253433286,1,0,1,111111011010,1,true,2.0,-0.0005693333501175845,2.87588632251748e-14,-0.0002166851304435362,1.4539156804221693e-13,12.0,0.75
12,9,1,1,0.0,1893.578253433286,1,0,1,111111011010,1,false,2.0,0.01617992014579972,1.1599285424002806e-15,0.11034830884125045,7.548528893060438e-15,12.0,0.75
12,9,1,1,0.0,1893.578253433286,1,0,1,111111011010,1,true,2.0,0.00023605733553800303,2.5130691910609163e-15,-1.5482016598932537e-5,1.501557634879449e-14,12.0,0.75
12,9,1,4,0.0,1893.578253433286,1,0,1,111111011010,1,false,2.0,0.15524678971402794,1.1343406986144076e-14,0.09745842669926463,7.785422889832909e-14,12.0,0.75
