numsamples,filling,L,N,J,V,W,ts,unconstrained,energy,avrgtimeavrgcorr
20,0.75,12,9,1,16,1.0,0.08708309579310353,false,5.0,0.992549520967735
20,0.75,12,9,1,16,1.0,0.08708309579310353,false,2.0,0.9977264767965118
20,0.75,12,9,1,16,1.0,0.08708309579310353,false,0.0,0.9999999999999997
20,0.75,12,9,1,1,1.0,0.08708309579310353,false,4.0,0.993508756233076
20,0.75,12,9,1,1,1.0,0.08708309579310353,false,5.0,0.9918946168852603
20,0.75,12,9,1,1,1.0,0.08708309579310353,false,2.0,0.9967420881392366
20,0.75,12,9,1,1,1.0,0.08708309579310353,false,0.0,1.0
20,0.75,12,9,1,4,1.0,0.08708309579310353,false,4.0,0.9935678036643222
20,0.75,12,9,1,4,1.0,0.08708309579310353,false,5.0,0.9919450987923757
20,0.75,12,9,1,4,1.0,0.08708309579310353,false,2.0,0.996799802069112
20,0.75,12,9,1,4,1.0,0.08708309579310353,false,0.0,1.0
20,0.75,12,9,1,16,20.0,0.08708309579310353,false,4.0,0.9946910765051004
20,0.75,12,9,1,16,20.0,0.08708309579310353,false,5.0,0.9930766837326845
20,0.75,12,9,1,16,20.0,0.08708309579310353,false,2.0,0.9977891160267179
20,0.75,12,9,1,16,20.0,0.08708309579310353,false,0.0,1.0000000000000002
20,0.75,12,9,1,1,20.0,0.08708309579310353,false,4.0,0.9940470010398997
20,0.75,12,9,1,1,20.0,0.08708309579310353,false,5.0,0.9925647548747623
20,0.75,12,9,1,1,20.0,0.08708309579310353,false,2.0,0.9970063650480182
20,0.75,12,9,1,1,20.0,0.08708309579310353,false,0.0,1.0000000000000004
20,0.75,12,9,1,4,20.0,0.08708309579310353,false,4.0,0.9940931918090771
20,0.75,12,9,1,4,20.0,0.08708309579310353,false,5.0,0.9926042922163674
20,0.75,12,9,1,4,20.0,0.08708309579310353,false,2.0,0.9970509282832235
20,0.75,12,9,1,4,20.0,0.08708309579310353,false,0.0,1.0000000000000002
20,0.75,12,9,1,16,0.0,0.09552004146864093,false,4.0,0.9937277126966698
20,0.75,12,9,1,16,0.0,0.09552004146864093,false,5.0,0.9917247774849528
20,0.75,12,9,1,16,0.0,0.09552004146864093,false,2.0,0.9976043305955288
